Run Index,Generation,Best Fitness,Genetic Code
Run Index,Generation,Best Fitness,Genetic Code
0,1,974,406.62,WORD,1,a2b02bb6a6cbadc9
0,2,974,474.72,WORD,1,a2b02bb6a6cbadc9
0,3,974,538.25,WORD,1,a2b02bb6a6cbadc9
0,4,974,569.15,WORD,1,a2b02bb6a6cbadc9
0,5,974,586.66,WORD,1,a2b02bb6a6cbadc9
0,6,974,595.62,WORD,1,a2b02bb6a6cbadc9
0,7,974,603.69,WORD,1,a2b02bb6a6cbadc9
0,8,974,617.59,WORD,1,a2b02bb6a6cbadc9
0,9,1144,653.87,WORD,1,2866cbf7d27071f
0,10,1700,693.74,WORD,1,d230c471c6fa5d8b
0,11,1700,712.54,WORD,1,d230c471c6fa5d8b
0,12,1700,726.09,WORD,1,d230c471c6fa5d8b
0,13,1700,741.47,WORD,1,d230c471c6fa5d8b
0,14,1700,763.63,WORD,1,d230c471c6fa5d8b
0,15,1700,774.39,WORD,1,d230c471c6fa5d8b
0,16,1700,784.62,WORD,1,d230c471c6fa5d8b
0,17,1700,789.84,WORD,1,d230c471c6fa5d8b
0,18,1700,789.74,WORD,1,d230c471c6fa5d8b
0,19,1700,793.88,WORD,1,d230c471c6fa5d8b
0,20,1700,800.14,WORD,1,d230c471c6fa5d8b
0,21,1700,804.85,WORD,1,d230c471c6fa5d8b
0,22,1700,829.56,WORD,1,d230c471c6fa5d8b
0,23,1750,829.64,WORD,1,8d1bbaab362681c8
0,24,1750,827.86,WORD,1,8d1bbaab362681c8
0,25,1750,832.95,WORD,1,8d1bbaab362681c8
0,26,1750,829.12,WORD,1,8d1bbaab362681c8
0,27,1750,828.4,WORD,1,8d1bbaab362681c8
0,28,1750,832.43,WORD,1,8d1bbaab362681c8
0,29,1750,836.64,WORD,1,8d1bbaab362681c8
0,30,1750,837.59,WORD,1,8d1bbaab362681c8
0,31,1750,840.33,WORD,1,8d1bbaab362681c8
0,32,1750,839.08,WORD,1,8d1bbaab362681c8
0,33,1750,835.1,WORD,1,8d1bbaab362681c8
0,34,1750,842.48,WORD,1,8d1bbaab362681c8
0,35,1750,839.99,WORD,1,8d1bbaab362681c8
0,36,1750,842.54,WORD,1,8d1bbaab362681c8
0,37,1750,843.69,WORD,1,8d1bbaab362681c8
0,38,1750,847.61,WORD,1,8d1bbaab362681c8
0,39,1750,846.71,WORD,1,8d1bbaab362681c8
0,40,1750,856.32,WORD,1,8d1bbaab362681c8
0,41,1750,861.12,WORD,1,8d1bbaab362681c8
0,42,1750,864.59,WORD,1,8d1bbaab362681c8
0,43,1750,872.87,WORD,1,8d1bbaab362681c8
0,44,1833,879.41,WORD,1,32ba0f3388ed7452
0,45,1833,899.63,WORD,1,32ba0f3388ed7452
0,46,1833,929.76,WORD,1,bd7ffa85c5edfeb4
0,47,1833,966.45,WORD,1,32ba0f3388ed7452
0,48,1833,1056.68,WORD,1,32ba0f3388ed7452
0,49,1833,1190.27,WORD,1,49fdf8aa59f48890
0,50,2066.34,1250.51,WORD,1,739cea3244ebfa21
0,51,2071.74,1264.03,WORD,1,3e44dbda7011c36b
0,52,2071.74,1270.36,WORD,1,3e44dbda7011c36b
0,53,2071.74,1272.43,WORD,1,3e44dbda7011c36b
0,54,2071.74,1269.33,WORD,1,3e44dbda7011c36b
0,55,2071.74,1264.66,WORD,1,3e44dbda7011c36b
0,56,2071.74,1262.44,WORD,1,3e44dbda7011c36b
0,57,2071.74,1273.89,WORD,1,3e44dbda7011c36b
0,58,2071.74,1271.89,WORD,1,3e44dbda7011c36b
0,59,2071.74,1262.37,WORD,1,3e44dbda7011c36b
0,60,2071.74,1261.09,WORD,1,3e44dbda7011c36b
0,61,2071.74,1271.21,WORD,1,3e44dbda7011c36b
0,62,2071.74,1268.93,WORD,1,3e44dbda7011c36b
0,63,2071.74,1269.89,WORD,1,3e44dbda7011c36b
0,64,2071.74,1269.25,WORD,1,3e44dbda7011c36b
0,65,2071.74,1272.97,WORD,1,3e44dbda7011c36b
0,66,2071.74,1273.02,WORD,1,3e44dbda7011c36b
0,67,2071.74,1251.65,WORD,1,3e44dbda7011c36b
0,68,2071.74,1269.78,WORD,1,3e44dbda7011c36b
0,69,2071.74,1272.36,WORD,1,3e44dbda7011c36b
0,70,2071.74,1270.34,WORD,1,3e44dbda7011c36b
0,71,2071.74,1266.66,WORD,1,3e44dbda7011c36b
0,72,2071.74,1263.84,WORD,1,3e44dbda7011c36b
0,73,2071.74,1269.66,WORD,1,3e44dbda7011c36b
0,74,2071.74,1271.53,WORD,1,3e44dbda7011c36b
0,75,2071.74,1261.58,WORD,1,3e44dbda7011c36b
0,76,2071.74,1268.05,WORD,1,3e44dbda7011c36b
0,77,2071.74,1271.35,WORD,1,3e44dbda7011c36b
0,78,2071.74,1265.32,WORD,1,3e44dbda7011c36b
0,79,2071.74,1272.91,WORD,1,3e44dbda7011c36b
0,80,2071.74,1270.03,WORD,1,3e44dbda7011c36b
0,81,2071.74,1254.71,WORD,1,3e44dbda7011c36b
0,82,2071.74,1271.48,WORD,1,3e44dbda7011c36b
0,83,2071.74,1265.33,WORD,1,3e44dbda7011c36b
0,84,2071.74,1277.38,WORD,1,3e44dbda7011c36b
0,85,2071.74,1273.34,WORD,1,3e44dbda7011c36b
0,86,2071.74,1267.53,WORD,1,3e44dbda7011c36b
0,87,2071.74,1267.77,WORD,1,3e44dbda7011c36b
0,88,2071.74,1268.74,WORD,1,3e44dbda7011c36b
0,89,2071.74,1266.95,WORD,1,3e44dbda7011c36b
0,90,2071.74,1267.1,WORD,1,3e44dbda7011c36b
0,91,2071.74,1266.91,WORD,1,3e44dbda7011c36b
0,92,2071.74,1273.01,WORD,1,3e44dbda7011c36b
0,93,2071.74,1272.76,WORD,1,3e44dbda7011c36b
