Mutation Type,Checkpoint Pattern,Best Fitness,Genetic Code,Rule,Starting Rule,Time Taken (s)
RULE,SQUARE,2000,82.6646
RULE,SQUARE,1625,321.462
RULE,SQUARE,1700,330.128
RULE,SQUARE,2000,190.816
RULE,SQUARE,2000,271.717
RULE,SQUARE,1666,341.254
RULE,SQUARE,1642,405.39
RULE,SQUARE,1700,356.039
RULE,SQUARE,2000,296.317
RULE,SQUARE,2000,257.228
RULE,SQUARE,2000,73.0979
RULE,SQUARE,1583,323.077
RULE,SQUARE,2000,239.409
RULE,SQUARE,1833,438.446
RULE,SQUARE,1833,332.546
RULE,SQUARE,1590,383.952
RULE,SQUARE,1543,388.57
RULE,SQUARE,2000,214.992
RULE,SQUARE,2000,203.615
RULE,SQUARE,2000,212.503
RULE,SQUARE,2000,144.018
RULE,SQUARE,1611,328.588
RULE,SQUARE,1833,334.07
RULE,SQUARE,1541,324.185
RULE,CIRCULAR,2000,107.857
RULE,CIRCULAR,2000,15.0476
RULE,CIRCULAR,2000,161.939
RULE,CIRCULAR,2000,67.7554
RULE,CIRCULAR,2000,82.6801
RULE,CIRCULAR,2000,113.074
RULE,CIRCULAR,2000,57.3945
RULE,CIRCULAR,2000,97.5518
RULE,CIRCULAR,2000,84.1612
RULE,CIRCULAR,2000,14.9785
RULE,CIRCULAR,2000,61.0016
RULE,CIRCULAR,2000,15.1241
RULE,CIRCULAR,2000,89.2738
RULE,CIRCULAR,2000,117.856
RULE,CIRCULAR,2000,85.4461
RULE,CIRCULAR,2000,90.7948
RULE,CIRCULAR,2000,72.929
RULE,CIRCULAR,2000,40.1988
RULE,CIRCULAR,2000,26.9032
RULE,CIRCULAR,2000,66.0811
RULE,CIRCULAR,2000,84.7937
RULE,CIRCULAR,2000,166.476
RULE,CIRCULAR,2000,66.8623
RULE,CIRCULAR,2000,21.3691
RULE,CIRCULAR,2000,176.914
RULE,CIRCULAR,2000,32.8527
RULE,CIRCULAR,2000,102.608
RULE,CIRCULAR,2000,167.934
RULE,CIRCULAR,2000,78.7581
RULE,CIRCULAR,2000,88.9063
RULE,NONE,0,108.938
RULE,NONE,0,111.533
RULE,NONE,0,93.4091
RULE,NONE,0,103.498
RULE,NONE,0,103.355
RULE,NONE,0,103.405
RULE,NONE,0,106.145
RULE,NONE,0,113.979
RULE,NONE,0,93.3842
RULE,NONE,0,105.697
RULE,NONE,0,113.139
RULE,NONE,0,103.158
RULE,NONE,0,100.944
RULE,NONE,0,109.231
RULE,NONE,0,112.688
RULE,NONE,0,113.011
RULE,NONE,0,96.599
RULE,NONE,0,108.98
RULE,NONE,0,115.311
RULE,NONE,0,111.446
RULE,NONE,0,108.42
RULE,NONE,0,98.8265
RULE,NONE,0,101.75
RULE,NONE,0,113.833
RULE,NONE,0,106.952
RULE,NONE,0,106.597
RULE,NONE,0,106.198
RULE,NONE,0,108.841
RULE,NONE,0,102.216
RULE,NONE,0,109.451
