Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
16,41,25,25,41,Minimise,17
16,41,25,8,24,Maximise,32
16,41,25,25,8,Minimise,16
16,25,41,8,24,Minimise,20
16,25,41,25,8,Maximise,33
16,8,24,25,8,Minimise,17
