Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
20,41,25,8,24,Minimise,32
20,41,25,25,8,Minimise,17
20,25,41,8,24,Minimise,17
