Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
7,41,25,25,41,Minimise,17
7,41,25,25,8,Minimise,18
7,25,41,8,24,Minimise,20
7,8,24,25,8,Minimise,21
