Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
24,41,25,25,41,Maximise,24
24,41,25,8,24,Minimise,33
24,41,25,25,8,Maximise,25
24,25,41,8,24,Minimise,32
24,25,41,25,8,Minimise,37
24,8,24,25,8,Maximise,34
