Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
15,41,25,25,41,Minimise,37
15,41,25,8,24,Maximise,42
15,41,25,25,8,Minimise,30
15,25,41,8,24,Minimise,28
15,25,41,25,8,Maximise,32
15,8,24,25,8,Minimise,24
