Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
3,41,25,25,41,Minimise,18
3,41,25,8,24,Maximise,34
3,41,25,25,8,Minimise,18
3,25,41,8,24,Minimise,19
3,25,41,25,8,Maximise,34
3,8,24,25,8,Minimise,18
