Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
10,41,25,8,24,Minimise,36
10,41,25,25,8,Minimise,29
10,25,41,8,24,Minimise,40
