Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
27,41,25,8,24,Minimise,32
27,41,25,25,8,Minimise,23
27,25,41,8,24,Minimise,31
