Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
25,41,25,25,41,Minimise,20
25,41,25,25,8,Minimise,20
25,25,41,8,24,Minimise,26
25,8,24,25,8,Minimise,25
