Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
4,41,25,25,41,Minimise,27
4,41,25,8,24,Maximise,52
4,41,25,25,8,Minimise,23
4,25,41,8,24,Minimise,27
4,25,41,25,8,Maximise,37
4,8,24,25,8,Minimise,28
