Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
17,41,25,25,41,Minimise,24
17,41,25,8,24,Maximise,41
17,41,25,25,8,Minimise,24
17,25,41,8,24,Minimise,24
17,25,41,25,8,Maximise,49
17,8,24,25,8,Minimise,24
