Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
10,41,25,25,41,Maximise,30
10,41,25,8,24,Minimise,32
10,41,25,25,8,Maximise,31
10,25,41,8,24,Minimise,26
10,25,41,25,8,Minimise,34
10,8,24,25,8,Maximise,23
