Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
9,41,25,25,41,Maximise,30
9,41,25,8,24,Minimise,32
9,41,25,25,8,Maximise,28
9,25,41,8,24,Minimise,30
9,25,41,25,8,Minimise,32
9,8,24,25,8,Maximise,30
