Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
11,41,25,25,41,Maximise,25
11,41,25,8,24,Minimise,32
11,41,25,25,8,Maximise,76
11,25,41,8,24,Minimise,20
11,25,41,25,8,Minimise,68
11,8,24,25,8,Maximise,59
