Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
5,41,25,25,41,Maximise,27
5,41,25,8,24,Minimise,43
5,41,25,25,8,Maximise,42
5,25,41,8,24,Minimise,31
5,25,41,25,8,Minimise,33
5,8,24,25,8,Maximise,29
