Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
15,41,25,25,41,Minimise,15
15,41,25,8,24,Maximise,32
15,41,25,25,8,Minimise,16
15,25,41,8,24,Minimise,17
15,25,41,25,8,Maximise,32
15,8,24,25,8,Minimise,18
