Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
20,41,25,25,41,Maximise,23
20,41,25,8,24,Minimise,34
20,41,25,25,8,Maximise,21
20,25,41,8,24,Minimise,16
20,25,41,25,8,Minimise,36
20,8,24,25,8,Maximise,27
