Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
15,41,25,25,41,Minimise,23
15,41,25,25,8,Minimise,23
15,25,41,8,24,Minimise,35
15,8,24,25,8,Minimise,19
