Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
2,41,25,25,41,Maximise,27
2,41,25,8,24,Minimise,32
2,41,25,25,8,Maximise,26
2,25,41,8,24,Minimise,27
2,25,41,25,8,Minimise,32
2,8,24,25,8,Maximise,28
