Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
0,41,25,25,41,Minimise,16
0,41,25,8,24,Maximise,34
0,41,25,25,8,Minimise,42
0,25,41,8,24,Minimise,20
0,25,41,25,8,Maximise,34
0,8,24,25,8,Minimise,36
