Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
22,41,25,25,41,Maximise,37
22,41,25,8,24,Minimise,39
22,41,25,25,8,Maximise,74
22,25,41,8,24,Minimise,20
22,25,41,25,8,Minimise,55
22,8,24,25,8,Maximise,39
