Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
26,41,25,25,41,Minimise,16
26,41,25,8,24,Maximise,38
26,41,25,25,8,Minimise,57
26,25,41,8,24,Minimise,30
26,25,41,25,8,Maximise,49
26,8,24,25,8,Minimise,18
