Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
6,41,25,8,24,Minimise,32
6,41,25,25,8,Minimise,16
6,25,41,8,24,Minimise,17
