Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
16,41,25,8,24,Minimise,32
16,41,25,25,8,Minimise,23
16,25,41,8,24,Minimise,26
