Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
18,41,25,25,41,Minimise,23
18,41,25,25,8,Minimise,27
18,25,41,8,24,Minimise,53
18,8,24,25,8,Minimise,25
