Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
13,41,25,25,41,Maximise,57
13,41,25,8,24,Minimise,46
13,41,25,25,8,Maximise,36
13,25,41,8,24,Minimise,19
13,25,41,25,8,Minimise,32
13,8,24,25,8,Maximise,20
