Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
25,41,25,25,41,Maximise,36
25,41,25,8,24,Minimise,35
25,41,25,25,8,Maximise,38
25,25,41,8,24,Minimise,17
25,25,41,25,8,Minimise,32
25,8,24,25,8,Maximise,25
