Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
28,41,25,25,41,Maximise,24
28,41,25,8,24,Minimise,34
28,41,25,25,8,Maximise,42
28,25,41,8,24,Minimise,18
28,25,41,25,8,Minimise,37
28,8,24,25,8,Maximise,41
