Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
0,41,25,25,41,Maximise,52
0,41,25,8,24,Minimise,69
0,41,25,25,8,Maximise,85
0,25,41,8,24,Minimise,18
0,25,41,25,8,Minimise,38
0,8,24,25,8,Maximise,39
