Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
5,41,25,8,24,Minimise,33
5,41,25,25,8,Minimise,16
5,25,41,8,24,Minimise,18
