Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
1,41,25,25,41,Maximise,27
1,41,25,8,24,Minimise,32
1,41,25,25,8,Maximise,28
1,25,41,8,24,Minimise,31
1,25,41,25,8,Minimise,32
1,8,24,25,8,Maximise,32
