Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
6,41,25,25,41,Maximise,33
6,41,25,8,24,Minimise,50
6,41,25,25,8,Maximise,62
6,25,41,8,24,Minimise,16
6,25,41,25,8,Minimise,32
6,8,24,25,8,Maximise,27
