Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
26,41,25,25,41,Maximise,32
26,41,25,8,24,Minimise,40
26,41,25,25,8,Maximise,52
26,25,41,8,24,Minimise,16
26,25,41,25,8,Minimise,33
26,8,24,25,8,Maximise,38
