Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
12,41,25,8,24,Minimise,32
12,41,25,25,8,Minimise,16
12,25,41,8,24,Minimise,16
