Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
13,41,25,25,41,Minimise,23
13,41,25,8,24,Maximise,32
13,41,25,25,8,Minimise,23
13,25,41,8,24,Minimise,24
13,25,41,25,8,Maximise,32
13,8,24,25,8,Minimise,21
