Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
18,41,25,25,41,Minimise,20
18,41,25,8,24,Maximise,38
18,41,25,25,8,Minimise,18
18,25,41,8,24,Minimise,18
18,25,41,25,8,Maximise,32
18,8,24,25,8,Minimise,20
