Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
1,41,25,8,24,Minimise,35
1,41,25,25,8,Minimise,24
1,25,41,8,24,Minimise,27
