Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
25,41,25,25,41,Minimise,21
25,41,25,8,24,Maximise,34
25,41,25,25,8,Minimise,32
25,25,41,8,24,Minimise,27
25,25,41,25,8,Maximise,34
25,8,24,25,8,Minimise,35
