Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
5,41,25,25,41,Minimise,17
5,41,25,8,24,Maximise,32
5,41,25,25,8,Minimise,27
5,25,41,8,24,Minimise,27
5,25,41,25,8,Maximise,32
5,8,24,25,8,Minimise,30
