Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
6,41,25,25,41,Minimise,19
6,41,25,25,8,Minimise,20
6,25,41,8,24,Minimise,17
6,8,24,25,8,Minimise,17
