Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
22,41,25,25,41,Maximise,33
22,41,25,8,24,Minimise,33
22,41,25,25,8,Maximise,49
22,25,41,8,24,Minimise,21
22,25,41,25,8,Minimise,37
22,8,24,25,8,Maximise,16
