Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
10,41,25,25,41,Maximise,28
10,41,25,8,24,Minimise,33
10,41,25,25,8,Maximise,40
10,25,41,8,24,Minimise,16
10,25,41,25,8,Minimise,32
10,8,24,25,8,Maximise,30
