Run Index,Checkpoint A (x),Checkpoint A (y),Checkpoint B (x),Checkpoint B (y),Constraint,Distance
26,41,25,25,41,Minimise,17
26,41,25,25,8,Minimise,18
26,25,41,8,24,Minimise,18
26,8,24,25,8,Minimise,17
